Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Alibaba,ACk13,0.35249,0.034,0.06,0.09,0,0,0,0.1685,100,1000,4,8,200,yes,yes,both,no,All upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Alibaba,ACk14,0.37049,0.052,0.06,0.09,0,0,0,0.1685,100,1000,4,8,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Alibaba,ACk15,0.34349,0.025,0.06,0.09,0,0,0,0.1685,100,1000,4,8,200,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Alibaba,ACk16,0.30349,0.015,0.03,0.09,0,0,0,0.1685,100,1000,4,8,300,yes,yes,both,no,All upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Alibaba,ACk17,2.14893,0.344,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk18,2.08593,0.281,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk19,2.06693,0.262,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk20,2.06193,0.257,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk21,2.00093,0.196,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk22,1.98093,0.176,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk23,1.97093,0.166,0.03,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Alibaba,ACk24,2.38693,0.612,0,0.09,0,0,0,1.6849,1000,10000,8,64,300,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Alibaba,ACk25,2.16893,0.394,0,0.09,0,0,0,1.6849,1000,10000,8,16,300,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Alibaba,ACk26,0.49349,0.235,0,0.09,0,0,0,0.1685,100,1000,4,8,300,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Amazon,EKS1,0.31253,0.0768,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS2,0.28373,0.048,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS3,0.28173,0.046,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS4,0.28073,0.045,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS5,0.26873,0.033,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS6,0.26673,0.031,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS7,0.26473,0.029,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS8,0.28949,0.05376,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Amazon,EKS9,0.35933,0.1236,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS10,0.32225,0.08652,0.0097,0.1,0,0,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS11,0.34528,0.088,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS12,0.34228,0.085,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS13,0.34128,0.084,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS14,0.32628,0.069,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS15,0.32328,0.066,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS16,0.32128,0.064,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,EKS17,0.39408,0.1368,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS18,0.35304,0.09576,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS19,0.36528,0.108,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS20,0.36328,0.106,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS21,0.36228,0.105,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS22,0.34628,0.089,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS23,0.34428,0.087,0.03125,0.1,0,0,0.0027397,0.1233,100,1000,2,8,1000,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS24,0.32891,0.089,0.01388,0.1,0,0,0.0027397,0.1233,100,1000,2,8,400,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,EKS25,6.66917,1.4868,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS26,6.16737,0.985,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS27,5.89837,0.716,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS28,6.12637,0.944,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS29,6.11037,0.928,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,All upfront,1 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS30,5.85537,0.673,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS31,5.82237,0.64,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,All upfront,3 Year commitment,On Demand,SSD,Linux,no,no,US,yes,yes,yes,yes
Amazon,EKS32,8.16737,2.985,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS33,7.06337,1.881,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS34,6.97237,1.79,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,partially upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS35,6.93737,1.755,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,All upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS36,6.47237,1.29,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS37,6.37637,1.194,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,partially upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS38,6.30437,1.122,0.01388,0.1,0,0,0.2739726,4.7945,10000,50000,32,64,400,yes,yes,both,no,All upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS39,4.45966,3.154,0.01388,0.1,0,0,0.0273973,1.1644,1000,10000,8,32,400,yes,yes,both,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,EKS40,2.72866,1.423,0.01388,0.1,0,0,0.0273973,1.1644,1000,10000,8,32,400,yes,yes,both,no,All upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Amazon,ECS1,2.09103,0.868,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,ECS2,1.88503,0.662,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,All upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,ECS3,1.79103,0.568,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,partially upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Amazon,ECS4,1.57023,0.3472,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,ECS5,1.66803,0.445,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,ECS6,1.65303,0.43,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,partially upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,ECS7,1.54103,0.318,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,All upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,ECS8,1.56903,0.346,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Amazon,ECS9,1.51703,0.294,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,All upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,ECS10,1.41103,0.188,0.03125,0,0,0,0.0273973,1.1644,1000,10000,8,32,1000,no,yes,both,yes,partially upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Amazon,ECS11,0.30699,0.1364,0.00347,0,0,0,0.0027397,0.1644,100,1000,2,8,100,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS12,0.24682,0.0728,0.0069,0,0,0,0.0027397,0.1644,100,1000,2,4,200,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS13,0.57553,0.398,0.01041,0,0,0,0.0027397,0.1644,100,1000,4,8,300,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS14,0.47212,0.2912,0.0138,0,0,0,0.0027397,0.1644,100,1000,4,16,400,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS15,2.80044,1.592,0.01666,0,0,0,0.0273973,1.1644,1000,10000,16,32,500,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS16,2.99168,1.768,0.0319,0,0,0,0.0273973,1.1644,1000,10000,16,64,1000,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS17,3.02725,1.832,0.00347,0,0,0,0.0273973,1.1644,1000,10000,16,128,100,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS18,8.90531,3.008,0.0069,0,0,0,0.2739726,5.6164,10000,50000,32,64,200,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS19,9.36021,3.456,0.0138,0,0,0,0.2739726,5.6164,10000,50000,32,128,500,no,yes,both,yes,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,ECS20,7.95321,2.0309,0.0319,0,0,0,0.2739726,5.6164,10000,50000,32,128,1000,no,yes,both,yes,no upfront,No commitment,Spot,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Amazon,RH1,3.06168,1.3172,0.0097,0.03,0,0.513,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH2,2.10548,0.646,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH3,2.06648,0.607,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH4,2.03848,0.579,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH5,2.08348,0.624,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,All upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH6,2.44848,0.875,0.0097,0.03,0,0.342,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH7,2.41248,0.839,0.0097,0.03,0,0.342,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH8,2.39848,0.825,0.0097,0.03,0,0.342,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH9,2.15648,0.697,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,no upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH10,2.11448,0.655,0.0097,0.03,0,0.228,0.0273973,1.1644,1000,10000,12,48,300,yes,yes,both,no,partially upfront,3 Year commitment,Dedicated,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Amazon,RH11,0.47744,0.14,0.01041,0.03,0,0.171,0.0027397,0.1233,100,1000,2,8,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH12,0.44144,0.161,0.01041,0.03,0,0.114,0.0027397,0.1233,100,1000,4,16,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH13,2.04339,0.4692,0.01041,0.03,0,0.342,0.0273973,1.1644,1000,10000,8,16,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH14,1.78219,0.322,0.01041,0.03,0,0.228,0.0273973,1.1644,1000,10000,8,32,300,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH15,3.03764,1.2862,0.01666,0.03,0,0.513,0.0273973,1.1644,1000,10000,12,48,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Amazon,RH16,2.38568,0.806,0.0159,0.03,0,0.342,0.0273973,1.1644,1000,10000,12,48,500,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH17,3.02448,1.1028,0.0159,0.03,0,0.684,0.0273973,1.1644,10000,10000,16,128,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH18,2.02868,0.335,0.0159,0.03,0,0.456,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH19,8.80391,1.4996,0.0159,0.03,0,1.368,0.2739726,5.6164,10000,50000,32,64,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH20,7.58031,0.732,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH21,3.03688,1.2862,0.0159,0.03,0,0.513,0.0273973,1.1644,10000,10000,12,48,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH22,0.66162,0.2776,0.0159,0.03,0,0.171,0.0027397,0.1644,100,1000,4,16,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH23,0.48102,0.154,0.0159,0.03,0,0.114,0.0027397,0.1644,100,1000,4,16,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH24,1.57968,,0.0159,0.03,0,0.342,0.0273973,1.1644,10000,10000,12,48,500,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH25,1.57968,,0.0159,0.03,0,0.342,0.0273973,1.1644,10000,10000,12,48,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH26,2.56528,0.6436,0.0159,0.03,0,0.684,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH27,2.14768,0.454,0.0159,0.03,0,0.456,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH28,2.12568,0.432,0.0159,0.03,0,0.456,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH29,2.01668,0.323,0.0159,0.03,0,0.456,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,All upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH30,2.04568,0.352,0.0159,0.03,0,0.456,0.0273973,1.1644,10000,10000,16,32,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH31,9.01831,1.714,0.0159,0.03,0,1.368,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH32,7.98631,1.138,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH33,7.93831,1.09,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,partially upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH34,7.91931,1.071,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,All upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH35,7.66931,0.821,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH36,7.61831,0.77,0.0159,0.03,0,0.912,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,partially upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Amazon,RH37,9.11431,1.81,0.0159,0.03,0,1.368,0.2739726,5.6164,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Dedicated,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
