Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Google,S16,0.30146,0.108772,0.0283,0,0,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S17,0.48546,0.108772,0.0283,0,0.184,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S18,0.30903,0.108772,0.0283,0,0.007577,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S19,0.24857,0.077688,0.0065,0,0,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S20,0.43257,0.077688,0.0065,0,0.184,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S21,0.25615,0.077688,0.0065,0,0.007577,0,0,0.1644,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S22,0.27037,0.077688,0.0283,0,0,0,0,0.1644,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S23,0.45437,0.077688,0.0283,0,0.184,0,0,0.1644,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S24,0.27795,0.077688,0.0283,0,0.007577,0,0,0.1644,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S25,0.45172,0.172668,0.0133,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S26,0.63572,0.172668,0.0133,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S27,0.4593,0.172668,0.0133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S28,0.49502,0.172668,0.0566,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S29,0.67902,0.172668,0.0566,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S30,0.5026,0.172668,0.0566,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S31,0.33084,0.051788,0.0133,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S32,0.51484,0.051788,0.0133,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S33,0.33842,0.051788,0.0133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S34,0.37414,0.051788,0.0566,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S35,0.55814,0.051788,0.0566,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S36,0.38172,0.051788,0.0566,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S37,0.38783,0.108772,0.0133,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S38,0.57183,0.108772,0.0133,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S39,0.3954,0.108772,0.0133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S40,0.43113,0.108772,0.0566,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S41,0.61513,0.108772,0.0566,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S42,0.4387,0.108772,0.0566,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S43,0.35674,0.077688,0.0133,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S44,0.54074,0.077688,0.0133,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S45,0.36432,0.077688,0.0133,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S46,0.40004,0.077688,0.0566,0.1,0,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S47,0.58404,0.077688,0.0566,0.1,0.184,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S48,0.40762,0.077688,0.0566,0.1,0.007577,0,0.0013699,0.1644,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S49,0.50886,0.172668,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S50,0.69286,0.172668,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S51,0.51644,0.172668,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S52,0.59566,0.172668,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S53,0.77966,0.172668,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S54,0.60324,0.172668,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S55,0.38798,0.051788,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S56,0.57198,0.051788,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S57,0.39556,0.051788,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S58,0.47478,0.051788,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S59,0.65878,0.051788,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S60,0.48236,0.051788,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S61,0.44497,0.108772,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S62,0.62897,0.108772,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S63,0.45254,0.108772,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S64,0.53177,0.108772,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S65,0.71577,0.108772,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S66,0.53934,0.108772,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S67,0.41388,0.077688,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S68,0.59788,0.077688,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S69,0.42146,0.077688,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S70,0.50068,0.077688,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S71,0.68468,0.077688,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S72,0.50826,0.077688,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S73,0.52528,0.232924,0.0266,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S74,0.70928,0.232924,0.0266,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S75,0.53489,0.232924,0.0266,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S76,0.61208,0.232924,0.1134,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S77,0.79608,0.232924,0.1134,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S78,0.62169,0.232924,0.1134,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S79,0.36221,0.069852,0.0266,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S80,0.54621,0.069852,0.0266,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S81,0.37181,0.069852,0.0266,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S82,0.44901,0.069852,0.1134,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S83,0.63301,0.069852,0.1134,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S84,0.45861,0.069852,0.1134,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S85,0.63807,0.3457184,0.0266,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S86,0.82207,0.3457184,0.0266,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S87,0.64768,0.3457184,0.0266,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S88,0.72487,0.3457184,0.1134,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S89,0.90887,0.3457184,0.1134,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S90,0.73448,0.3457184,0.1134,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S91,0.53004,0.2376824,0.0266,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S92,0.71404,0.2376824,0.0266,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S93,0.53964,0.2376824,0.0266,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S94,0.61684,0.2376824,0.1134,0.1,0,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S95,0.80084,0.2376824,0.1134,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S96,0.62644,0.2376824,0.1134,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S97,0.7112,0.4321472,0.0133,0.1,0,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S98,0.8952,0.4321472,0.0133,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S99,0.72081,0.4321472,0.0133,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S100,0.7545,0.4321472,0.0566,0.1,0,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S101,0.9385,0.4321472,0.0566,0.1,0.184,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S102,0.76411,0.4321472,0.0566,0.1,0.009609,0,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S103,0.24074,0.069852,0.0065,0,0,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S104,0.42474,0.069852,0.0065,0,0.184,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S105,0.25034,0.069852,0.0065,0,0.009609,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S106,0.26254,0.069852,0.0283,0,0,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S107,0.44654,0.069852,0.0283,0,0.184,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S108,0.27214,0.069852,0.0283,0,0.009609,0,0,0.1644,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S109,0.66861,0.3457184,0.0133,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S110,0.85261,0.3457184,0.0133,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S111,0.67822,0.3457184,0.0133,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S112,0.71191,0.3457184,0.0566,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S113,0.89591,0.3457184,0.0566,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S114,0.72152,0.3457184,0.0566,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S115,0.56058,0.2376824,0.0133,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S116,0.74458,0.2376824,0.0133,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S117,0.57018,0.2376824,0.0133,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S118,0.60388,0.2376824,0.0566,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S119,0.78788,0.2376824,0.0566,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S120,0.61348,0.2376824,0.0566,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S121,0.75504,0.4321472,0.0133,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S122,0.93904,0.4321472,0.0133,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S123,0.76465,0.4321472,0.0133,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S124,0.79834,0.4321472,0.0566,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S125,0.98234,0.4321472,0.0566,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S126,0.80795,0.4321472,0.0566,0.1,0.009609,0.04384,0.0013699,0.1644,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S128,1.91262,0.285088,0.033,0,0,0.08768,0,1.5068,1000,10000,8,16,500,no,no,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
